barID,Name,Beer,Price
730,The  Flagrant Crossbow Tavern,Michelob Ultra,3.5
730,The  Flagrant Crossbow Tavern,Miller Lite,4.0
730,The  Flagrant Crossbow Tavern,Budweiser,4.0
730,The  Flagrant Crossbow Tavern,Coors Light,4
730,The  Flagrant Crossbow Tavern,Bud Light,4
730,The  Flagrant Crossbow Tavern,Breakfast Stout,4
730,The  Flagrant Crossbow Tavern,90 Minute IPA,4
731,The Chunky Lyre Bar,Marshmallow Handjee,3
731,The Chunky Lyre Bar,Barrel-Aged Abraxas,3
731,The Chunky Lyre Bar,King Julius,3
731,The Chunky Lyre Bar,Heady Topper,3.5
731,The Chunky Lyre Bar,Very Hazy,3.5
731,The Chunky Lyre Bar,Guinness,4.0
731,The Chunky Lyre Bar,Mil's Best Ice,4.0
731,The Chunky Lyre Bar,Corona Light,4
731,The Chunky Lyre Bar,Icehouse,4
731,The Chunky Lyre Bar,Steel Reserve,4
732,The Valuable Badger Tavern,Bud Ice,3
732,The Valuable Badger Tavern,Stella Artois,3
732,The Valuable Badger Tavern,Miller High Life,3
732,The Valuable Badger Tavern,Keystone Light,3
732,The Valuable Badger Tavern,Heineken,3
732,The Valuable Badger Tavern,Busch,3.5
732,The Valuable Badger Tavern,Natural Light,3.5
732,The Valuable Badger Tavern,Modelo especial,4.0
732,The Valuable Badger Tavern,Michelob Ultra,4.0
732,The Valuable Badger Tavern,Miller Lite,4
733,Arrogant Gorilla Pub,Corona Light,3
733,Arrogant Gorilla Pub,Icehouse,3
733,Arrogant Gorilla Pub,Steel Reserve,3
733,Arrogant Gorilla Pub,Coors Banquet,3
733,Arrogant Gorilla Pub,Dos Equis,3
733,Arrogant Gorilla Pub,Blue Moon,3
733,Arrogant Gorilla Pub,Yuengling Lager,3.5
733,Arrogant Gorilla Pub,Natural Ice,4.0
733,Arrogant Gorilla Pub,Pabst Blue Ribbon,4.0
733,Arrogant Gorilla Pub,Bud Ice,4
734,Amazing Skull Tavern,Natural Light,3
734,Amazing Skull Tavern,Modelo especial,3
734,Amazing Skull Tavern,Michelob Ultra,3
734,Amazing Skull Tavern,Miller Lite,3
734,Amazing Skull Tavern,Budweiser,3
734,Amazing Skull Tavern,Coors Light,3
734,Amazing Skull Tavern,Bud Light,3.5
734,Amazing Skull Tavern,Breakfast Stout,3.5
734,Amazing Skull Tavern,90 Minute IPA,3.5
734,Amazing Skull Tavern,Sculpin IPA,3.5
735,Moldy Cod ,Corona Light,3
735,Moldy Cod ,Icehouse,3
735,Moldy Cod ,Steel Reserve,3
735,Moldy Cod ,Coors Banquet,3
735,Moldy Cod ,Dos Equis,3
735,Moldy Cod ,Blue Moon,3.5
735,Moldy Cod ,Yuengling Lager,3.5
735,Moldy Cod ,Natural Ice,3.5
735,Moldy Cod ,Pabst Blue Ribbon,4.0
735,Moldy Cod ,Bud Ice,4.0
736,The Old Rose Inn,Kentucky Brunch Brand Stout,3
736,The Old Rose Inn,Marshmallow Handjee,3
736,The Old Rose Inn,Barrel-Aged Abraxas,3
736,The Old Rose Inn,King Julius,3
736,The Old Rose Inn,Heady Topper,3
736,The Old Rose Inn,Very Hazy,3
736,The Old Rose Inn,Guinness,3
736,The Old Rose Inn,Mil's Best Ice,3
736,The Old Rose Inn,Corona Light,3
736,The Old Rose Inn,Icehouse,3.5
737,Blue-Eyed Garden Tavern,Bud Ice,3
737,Blue-Eyed Garden Tavern,Stella Artois,3
737,Blue-Eyed Garden Tavern,Miller High Life,3
737,Blue-Eyed Garden Tavern,Keystone Light,3.5
737,Blue-Eyed Garden Tavern,Heineken,3.5
737,Blue-Eyed Garden Tavern,Busch,3.5
737,Blue-Eyed Garden Tavern,Natural Light,3.5
737,Blue-Eyed Garden Tavern,Modelo especial,3.5
737,Blue-Eyed Garden Tavern,Michelob Ultra,3.5
737,Blue-Eyed Garden Tavern,Miller Lite,3.5
738,The Motionless Tiger Pub,Coors Light,3
738,The Motionless Tiger Pub,Bud Light,3
738,The Motionless Tiger Pub,Breakfast Stout,3
738,The Motionless Tiger Pub,90 Minute IPA,3.5
738,The Motionless Tiger Pub,Sculpin IPA,3.5
738,The Motionless Tiger Pub,KBS,3.5
738,The Motionless Tiger Pub,60 Minute IPA,3.5
738,The Motionless Tiger Pub,Lagunitas Sucks,3.5
738,The Motionless Tiger Pub,Arrogant Bastard Ale,3.5
738,The Motionless Tiger Pub,Centennial IPA,3.5
739,The Phobic Guitar Inn,Bud Light,3
739,The Phobic Guitar Inn,Breakfast Stout,3
739,The Phobic Guitar Inn,90 Minute IPA,3
739,The Phobic Guitar Inn,Sculpin IPA,3
739,The Phobic Guitar Inn,KBS,3.5
739,The Phobic Guitar Inn,60 Minute IPA,3.5
739,The Phobic Guitar Inn,Lagunitas Sucks,3.5
739,The Phobic Guitar Inn,Arrogant Bastard Ale,3.5
739,The Phobic Guitar Inn,Centennial IPA,3.5
739,The Phobic Guitar Inn,Backwoods Bastard,4.0
740,Infamous Husband Bar,Steel Reserve,3
740,Infamous Husband Bar,Coors Banquet,3
740,Infamous Husband Bar,Dos Equis,3
740,Infamous Husband Bar,Blue Moon,3
740,Infamous Husband Bar,Yuengling Lager,3
740,Infamous Husband Bar,Natural Ice,3
740,Infamous Husband Bar,Pabst Blue Ribbon,3.5
740,Infamous Husband Bar,Bud Ice,3.5
740,Infamous Husband Bar,Stella Artois,3.5
740,Infamous Husband Bar,Miller High Life,3.5
741,The Nostalgic Gate ,Miller High Life,3
741,The Nostalgic Gate ,Keystone Light,3
741,The Nostalgic Gate ,Heineken,3
741,The Nostalgic Gate ,Busch,3
741,The Nostalgic Gate ,Natural Light,3.5
741,The Nostalgic Gate ,Modelo especial,3.5
741,The Nostalgic Gate ,Michelob Ultra,3.5
741,The Nostalgic Gate ,Miller Lite,3.5
741,The Nostalgic Gate ,Budweiser,4.0
741,The Nostalgic Gate ,Coors Light,4.0
742,The  Five Apple Inn,Heady Topper,3
742,The  Five Apple Inn,Very Hazy,3
742,The  Five Apple Inn,Guinness,3
742,The  Five Apple Inn,Mil's Best Ice,3
742,The  Five Apple Inn,Corona Light,3
742,The  Five Apple Inn,Icehouse,3.5
742,The  Five Apple Inn,Steel Reserve,3.5
742,The  Five Apple Inn,Coors Banquet,4.0
742,The  Five Apple Inn,Dos Equis,4.0
742,The  Five Apple Inn,Blue Moon,4.0
743,The Wary Garden Tavern,Yuengling Lager,3
743,The Wary Garden Tavern,Natural Ice,3
743,The Wary Garden Tavern,Pabst Blue Ribbon,3
743,The Wary Garden Tavern,Bud Ice,3
743,The Wary Garden Tavern,Stella Artois,3
743,The Wary Garden Tavern,Miller High Life,3
743,The Wary Garden Tavern,Keystone Light,3.5
743,The Wary Garden Tavern,Heineken,3.5
743,The Wary Garden Tavern,Busch,4.0
743,The Wary Garden Tavern,Natural Light,4.0
744,The Shrill Cod Bar,Natural Ice,3
744,The Shrill Cod Bar,Pabst Blue Ribbon,3
744,The Shrill Cod Bar,Bud Ice,3
744,The Shrill Cod Bar,Stella Artois,3
744,The Shrill Cod Bar,Miller High Life,3
744,The Shrill Cod Bar,Keystone Light,3.5
744,The Shrill Cod Bar,Heineken,3.5
744,The Shrill Cod Bar,Busch,3.5
744,The Shrill Cod Bar,Natural Light,4.0
744,The Shrill Cod Bar,Modelo especial,4.0
745,The Unruly Trumpet Bar,Keystone Light,3
745,The Unruly Trumpet Bar,Heineken,3
745,The Unruly Trumpet Bar,Busch,3
745,The Unruly Trumpet Bar,Natural Light,3
745,The Unruly Trumpet Bar,Modelo especial,3
745,The Unruly Trumpet Bar,Michelob Ultra,3.5
745,The Unruly Trumpet Bar,Miller Lite,3.5
745,The Unruly Trumpet Bar,Budweiser,3.5
745,The Unruly Trumpet Bar,Coors Light,4.0
745,The Unruly Trumpet Bar,Bud Light,4.0
746,Cheerful Crossbow Inn,Yuengling Lager,3
746,Cheerful Crossbow Inn,Natural Ice,3
746,Cheerful Crossbow Inn,Pabst Blue Ribbon,3
746,Cheerful Crossbow Inn,Bud Ice,3
746,Cheerful Crossbow Inn,Stella Artois,3
746,Cheerful Crossbow Inn,Miller High Life,3
746,Cheerful Crossbow Inn,Keystone Light,3.5
746,Cheerful Crossbow Inn,Heineken,3.5
746,Cheerful Crossbow Inn,Busch,3.5
746,Cheerful Crossbow Inn,Natural Light,4.0
747,The Crabby Cod Bar,Marshmallow Handjee,3
747,The Crabby Cod Bar,Barrel-Aged Abraxas,3
747,The Crabby Cod Bar,King Julius,3
747,The Crabby Cod Bar,Heady Topper,3
747,The Crabby Cod Bar,Very Hazy,3
747,The Crabby Cod Bar,Guinness,3
747,The Crabby Cod Bar,Mil's Best Ice,3.5
747,The Crabby Cod Bar,Corona Light,3.5
747,The Crabby Cod Bar,Icehouse,3.5
747,The Crabby Cod Bar,Steel Reserve,3.5
748,Busy Dog Tavern,Dos Equis,3
748,Busy Dog Tavern,Blue Moon,3
748,Busy Dog Tavern,Yuengling Lager,3
748,Busy Dog Tavern,Natural Ice,3
748,Busy Dog Tavern,Pabst Blue Ribbon,3
748,Busy Dog Tavern,Bud Ice,3.5
748,Busy Dog Tavern,Stella Artois,3.5
748,Busy Dog Tavern,Miller High Life,3.5
748,Busy Dog Tavern,Keystone Light,3.5
748,Busy Dog Tavern,Heineken,3.5
749,Future Futuristic Flower Inn,Budweiser,3
749,Future Futuristic Flower Inn,Coors Light,3
749,Future Futuristic Flower Inn,Bud Light,3
749,Future Futuristic Flower Inn,Breakfast Stout,3.5
749,Future Futuristic Flower Inn,90 Minute IPA,3.5
749,Future Futuristic Flower Inn,Sculpin IPA,3.5
749,Future Futuristic Flower Inn,KBS,3.5
749,Future Futuristic Flower Inn,60 Minute IPA,3.5
749,Future Futuristic Flower Inn,Lagunitas Sucks,3.5
749,Future Futuristic Flower Inn,Arrogant Bastard Ale,4.0
750,Redundant Lyre Tavern,Keystone Light,3
750,Redundant Lyre Tavern,Heineken,3.5
750,Redundant Lyre Tavern,Busch,3.5
750,Redundant Lyre Tavern,Natural Light,3.5
750,Redundant Lyre Tavern,Modelo especial,3.5
750,Redundant Lyre Tavern,Michelob Ultra,3.5
750,Redundant Lyre Tavern,Miller Lite,3.5
750,Redundant Lyre Tavern,Budweiser,4.0
750,Redundant Lyre Tavern,Coors Light,4.0
750,Redundant Lyre Tavern,Bud Light,4.0
751,The Paltry Flower Bar,Corona Light,3
751,The Paltry Flower Bar,Icehouse,3
751,The Paltry Flower Bar,Steel Reserve,3
751,The Paltry Flower Bar,Coors Banquet,3
751,The Paltry Flower Bar,Dos Equis,3.5
751,The Paltry Flower Bar,Blue Moon,3.5
751,The Paltry Flower Bar,Yuengling Lager,3.5
751,The Paltry Flower Bar,Natural Ice,3.5
751,The Paltry Flower Bar,Pabst Blue Ribbon,4.0
751,The Paltry Flower Bar,Bud Ice,4.0
752,Aback Flower Tavern,Guinness,3
752,Aback Flower Tavern,Mil's Best Ice,3
752,Aback Flower Tavern,Corona Light,3
752,Aback Flower Tavern,Icehouse,3.5
752,Aback Flower Tavern,Steel Reserve,3.5
752,Aback Flower Tavern,Coors Banquet,3.5
752,Aback Flower Tavern,Dos Equis,3.5
752,Aback Flower Tavern,Blue Moon,4.0
752,Aback Flower Tavern,Yuengling Lager,4.0
752,Aback Flower Tavern,Natural Ice,4.0
753,The Billowy Wife Pub,Marshmallow Handjee,3
753,The Billowy Wife Pub,Barrel-Aged Abraxas,3
753,The Billowy Wife Pub,King Julius,3
753,The Billowy Wife Pub,Heady Topper,3
753,The Billowy Wife Pub,Very Hazy,3.5
753,The Billowy Wife Pub,Guinness,3.5
753,The Billowy Wife Pub,Mil's Best Ice,3.5
753,The Billowy Wife Pub,Corona Light,3.5
753,The Billowy Wife Pub,Icehouse,3.5
753,The Billowy Wife Pub,Steel Reserve,4.0
754,The Callous Dog Tavern,Miller High Life,3
754,The Callous Dog Tavern,Keystone Light,3
754,The Callous Dog Tavern,Heineken,3
754,The Callous Dog Tavern,Busch,3.5
754,The Callous Dog Tavern,Natural Light,3.5
754,The Callous Dog Tavern,Modelo especial,3.5
754,The Callous Dog Tavern,Michelob Ultra,3.5
754,The Callous Dog Tavern,Miller Lite,4.0
754,The Callous Dog Tavern,Budweiser,4.0
754,The Callous Dog Tavern,Coors Light,4.0
755,The Different Badger Bar,Guinness,3
755,The Different Badger Bar,Mil's Best Ice,3
755,The Different Badger Bar,Corona Light,3
755,The Different Badger Bar,Icehouse,3.5
755,The Different Badger Bar,Steel Reserve,3.5
755,The Different Badger Bar,Coors Banquet,3.5
755,The Different Badger Bar,Dos Equis,4.0
755,The Different Badger Bar,Blue Moon,4.0
755,The Different Badger Bar,Yuengling Lager,4.0
755,The Different Badger Bar,Natural Ice,4.0
756,Plant Mole Bar,Keystone Light,3
756,Plant Mole Bar,Heineken,3
756,Plant Mole Bar,Busch,3
756,Plant Mole Bar,Natural Light,3
756,Plant Mole Bar,Modelo especial,3.5
756,Plant Mole Bar,Michelob Ultra,3.5
756,Plant Mole Bar,Miller Lite,4.0
756,Plant Mole Bar,Budweiser,4.0
756,Plant Mole Bar,Coors Light,4.0
756,Plant Mole Bar,Bud Light,4.0
757,The Magical Cake Pub,Bud Ice,3
757,The Magical Cake Pub,Stella Artois,3
757,The Magical Cake Pub,Miller High Life,3
757,The Magical Cake Pub,Keystone Light,3
757,The Magical Cake Pub,Heineken,3
757,The Magical Cake Pub,Busch,3.5
757,The Magical Cake Pub,Natural Light,3.5
757,The Magical Cake Pub,Modelo especial,3.5
757,The Magical Cake Pub,Michelob Ultra,4.0
757,The Magical Cake Pub,Miller Lite,4.0
758,Nutritious Gate ,Dos Equis,3
758,Nutritious Gate ,Blue Moon,3
758,Nutritious Gate ,Yuengling Lager,3
758,Nutritious Gate ,Natural Ice,3
758,Nutritious Gate ,Pabst Blue Ribbon,3.5
758,Nutritious Gate ,Bud Ice,3.5
758,Nutritious Gate ,Stella Artois,3.5
758,Nutritious Gate ,Miller High Life,3.5
758,Nutritious Gate ,Keystone Light,4.0
758,Nutritious Gate ,Heineken,4.0
759,Important Lioness Inn,Barrel-Aged Abraxas,3
759,Important Lioness Inn,King Julius,3
759,Important Lioness Inn,Heady Topper,3
759,Important Lioness Inn,Very Hazy,3
759,Important Lioness Inn,Guinness,3
759,Important Lioness Inn,Mil's Best Ice,3.5
759,Important Lioness Inn,Corona Light,3.5
759,Important Lioness Inn,Icehouse,4.0
759,Important Lioness Inn,Steel Reserve,4.0
759,Important Lioness Inn,Coors Banquet,4.0
760,The Tiny Cod Inn,Heineken,3
760,The Tiny Cod Inn,Busch,3
760,The Tiny Cod Inn,Natural Light,3
760,The Tiny Cod Inn,Modelo especial,3
760,The Tiny Cod Inn,Michelob Ultra,3.5
760,The Tiny Cod Inn,Miller Lite,3.5
760,The Tiny Cod Inn,Budweiser,3.5
760,The Tiny Cod Inn,Coors Light,3.5
760,The Tiny Cod Inn,Bud Light,3.5
760,The Tiny Cod Inn,Breakfast Stout,3.5
761,The Violet Banjo Inn,Pabst Blue Ribbon,3
761,The Violet Banjo Inn,Bud Ice,3
761,The Violet Banjo Inn,Stella Artois,3.5
761,The Violet Banjo Inn,Miller High Life,3.5
761,The Violet Banjo Inn,Keystone Light,3.5
761,The Violet Banjo Inn,Heineken,3.5
761,The Violet Banjo Inn,Busch,4.0
761,The Violet Banjo Inn,Natural Light,4.0
761,The Violet Banjo Inn,Modelo especial,4.0
761,The Violet Banjo Inn,Michelob Ultra,4.0
762,Tough Skull ,Heady Topper,3
762,Tough Skull ,Very Hazy,3
762,Tough Skull ,Guinness,3
762,Tough Skull ,Mil's Best Ice,3.5
762,Tough Skull ,Corona Light,3.5
762,Tough Skull ,Icehouse,4.0
762,Tough Skull ,Steel Reserve,4.0
762,Tough Skull ,Coors Banquet,4.0
762,Tough Skull ,Dos Equis,4.0
762,Tough Skull ,Blue Moon,4.0
763,The Impartial Cove Inn,Natural Ice,3
763,The Impartial Cove Inn,Pabst Blue Ribbon,3.5
763,The Impartial Cove Inn,Bud Ice,3.5
763,The Impartial Cove Inn,Stella Artois,3.5
763,The Impartial Cove Inn,Miller High Life,4.0
763,The Impartial Cove Inn,Keystone Light,4.0
763,The Impartial Cove Inn,Heineken,4.0
763,The Impartial Cove Inn,Busch,4.0
763,The Impartial Cove Inn,Natural Light,4.0
763,The Impartial Cove Inn,Modelo especial,4.0
764,Madly Rose Pub,Guinness,3.5
764,Madly Rose Pub,Mil's Best Ice,3.5
764,Madly Rose Pub,Corona Light,4.0
764,Madly Rose Pub,Icehouse,4.0
764,Madly Rose Pub,Steel Reserve,4.0
764,Madly Rose Pub,Coors Banquet,4.0
764,Madly Rose Pub,Dos Equis,4.0
764,Madly Rose Pub,Blue Moon,4.0
764,Madly Rose Pub,Yuengling Lager,4.0
764,Madly Rose Pub,Natural Ice,4.0
765,The Devilish Skull Inn,Corona Light,3
765,The Devilish Skull Inn,Icehouse,3.5
765,The Devilish Skull Inn,Steel Reserve,4.0
765,The Devilish Skull Inn,Coors Banquet,4.0
765,The Devilish Skull Inn,Dos Equis,4.0
765,The Devilish Skull Inn,Blue Moon,4.0
765,The Devilish Skull Inn,Yuengling Lager,4.0
765,The Devilish Skull Inn,Natural Ice,4.0
765,The Devilish Skull Inn,Pabst Blue Ribbon,4.0
765,The Devilish Skull Inn,Bud Ice,4.0
766,The Decorous Adventurer Inn,King Julius,3
766,The Decorous Adventurer Inn,Heady Topper,4.0
766,The Decorous Adventurer Inn,Very Hazy,4.0
766,The Decorous Adventurer Inn,Guinness,4.0
766,The Decorous Adventurer Inn,Mil's Best Ice,4.0
766,The Decorous Adventurer Inn,Corona Light,4.0
766,The Decorous Adventurer Inn,Icehouse,4.0
766,The Decorous Adventurer Inn,Steel Reserve,4.0
766,The Decorous Adventurer Inn,Coors Banquet,4.0
766,The Decorous Adventurer Inn,Dos Equis,4.0
767,The Rural Dog Inn,Mil's Best Ice,3
767,The Rural Dog Inn,Corona Light,3
767,The Rural Dog Inn,Icehouse,3
767,The Rural Dog Inn,Steel Reserve,3.5
767,The Rural Dog Inn,Coors Banquet,4.0
767,The Rural Dog Inn,Dos Equis,4.0
767,The Rural Dog Inn,Blue Moon,4.0
767,The Rural Dog Inn,Yuengling Lager,4.0
767,The Rural Dog Inn,Natural Ice,4.0
767,The Rural Dog Inn,Pabst Blue Ribbon,4.0
768,Jagged Snowman Bar,Busch,3
768,Jagged Snowman Bar,Natural Light,3
768,Jagged Snowman Bar,Modelo especial,3
768,Jagged Snowman Bar,Michelob Ultra,3
768,Jagged Snowman Bar,Miller Lite,3.5
768,Jagged Snowman Bar,Budweiser,4.0
768,Jagged Snowman Bar,Coors Light,4.0
768,Jagged Snowman Bar,Bud Light,4.0
768,Jagged Snowman Bar,Breakfast Stout,4.0
768,Jagged Snowman Bar,90 Minute IPA,4.0
769,The Tearful Guitar Inn,Modelo especial,3
769,The Tearful Guitar Inn,Michelob Ultra,3
769,The Tearful Guitar Inn,Miller Lite,3
769,The Tearful Guitar Inn,Budweiser,3
769,The Tearful Guitar Inn,Coors Light,3.5
769,The Tearful Guitar Inn,Bud Light,4.0
769,The Tearful Guitar Inn,Breakfast Stout,4.0
769,The Tearful Guitar Inn,90 Minute IPA,4.0
769,The Tearful Guitar Inn,Sculpin IPA,4.0
769,The Tearful Guitar Inn,KBS,4.0
770,Obsequious Elf Pub,Budweiser,3
770,Obsequious Elf Pub,Coors Light,3
770,Obsequious Elf Pub,Bud Light,3
770,Obsequious Elf Pub,Breakfast Stout,3
770,Obsequious Elf Pub,90 Minute IPA,3.5
770,Obsequious Elf Pub,Sculpin IPA,4.0
770,Obsequious Elf Pub,KBS,4.0
770,Obsequious Elf Pub,60 Minute IPA,4.0
770,Obsequious Elf Pub,Lagunitas Sucks,4.0
770,Obsequious Elf Pub,Arrogant Bastard Ale,4.0
771,The Responsible Moose Pub,Natural Ice,3
771,The Responsible Moose Pub,Pabst Blue Ribbon,3
771,The Responsible Moose Pub,Bud Ice,3
771,The Responsible Moose Pub,Stella Artois,3
771,The Responsible Moose Pub,Miller High Life,3.5
771,The Responsible Moose Pub,Keystone Light,3.5
771,The Responsible Moose Pub,Heineken,4.0
771,The Responsible Moose Pub,Busch,4.0
771,The Responsible Moose Pub,Natural Light,4.0
771,The Responsible Moose Pub,Modelo especial,4.0
772,The Painstaking Mole Tavern,Stella Artois,3
772,The Painstaking Mole Tavern,Miller High Life,3
772,The Painstaking Mole Tavern,Keystone Light,3
772,The Painstaking Mole Tavern,Heineken,3.5
772,The Painstaking Mole Tavern,Busch,3.5
772,The Painstaking Mole Tavern,Natural Light,3.5
772,The Painstaking Mole Tavern,Modelo especial,3.5
772,The Painstaking Mole Tavern,Michelob Ultra,3.5
772,The Painstaking Mole Tavern,Miller Lite,4.0
772,The Painstaking Mole Tavern,Budweiser,4.0
773,The Cooing Pear Inn,Busch,3
773,The Cooing Pear Inn,Natural Light,3
773,The Cooing Pear Inn,Modelo especial,3
773,The Cooing Pear Inn,Michelob Ultra,3.5
773,The Cooing Pear Inn,Miller Lite,3.5
773,The Cooing Pear Inn,Budweiser,3.5
773,The Cooing Pear Inn,Coors Light,4.0
773,The Cooing Pear Inn,Bud Light,4.0
773,The Cooing Pear Inn,Breakfast Stout,4.0
773,The Cooing Pear Inn,90 Minute IPA,4.0
774,Disgusted Guitar Pub,Blue Moon,3
774,Disgusted Guitar Pub,Yuengling Lager,3
774,Disgusted Guitar Pub,Natural Ice,3
774,Disgusted Guitar Pub,Pabst Blue Ribbon,3.5
774,Disgusted Guitar Pub,Bud Ice,3.5
774,Disgusted Guitar Pub,Stella Artois,4.0
774,Disgusted Guitar Pub,Miller High Life,4.0
774,Disgusted Guitar Pub,Keystone Light,4.0
774,Disgusted Guitar Pub,Heineken,4.0
774,Disgusted Guitar Pub,Busch,4.0
775,The Shaggy Pikachu Inn,Kentucky Brunch Brand Stout,3
775,The Shaggy Pikachu Inn,Marshmallow Handjee,3
775,The Shaggy Pikachu Inn,Barrel-Aged Abraxas,3
775,The Shaggy Pikachu Inn,King Julius,3
775,The Shaggy Pikachu Inn,Heady Topper,3
775,The Shaggy Pikachu Inn,Very Hazy,3.5
775,The Shaggy Pikachu Inn,Guinness,3.5
775,The Shaggy Pikachu Inn,Mil's Best Ice,4.0
775,The Shaggy Pikachu Inn,Corona Light,4.0
775,The Shaggy Pikachu Inn,Icehouse,4.0
776,Succinct Gate Inn,Coors Banquet,3
776,Succinct Gate Inn,Dos Equis,3
776,Succinct Gate Inn,Blue Moon,3
776,Succinct Gate Inn,Yuengling Lager,3
776,Succinct Gate Inn,Natural Ice,3.5
776,Succinct Gate Inn,Pabst Blue Ribbon,3.5
776,Succinct Gate Inn,Bud Ice,3.5
776,Succinct Gate Inn,Stella Artois,4.0
776,Succinct Gate Inn,Miller High Life,4.0
776,Succinct Gate Inn,Keystone Light,4.0
777,The Sour Tiger Pub,Miller High Life,3
777,The Sour Tiger Pub,Keystone Light,3
777,The Sour Tiger Pub,Heineken,3
777,The Sour Tiger Pub,Busch,3.5
777,The Sour Tiger Pub,Natural Light,3.5
777,The Sour Tiger Pub,Modelo especial,3.5
777,The Sour Tiger Pub,Michelob Ultra,3.5
777,The Sour Tiger Pub,Miller Lite,3.5
777,The Sour Tiger Pub,Budweiser,4.0
777,The Sour Tiger Pub,Coors Light,4.0
778,Enormous Tiger Tavern,King Julius,3
778,Enormous Tiger Tavern,Heady Topper,3
778,Enormous Tiger Tavern,Very Hazy,3
778,Enormous Tiger Tavern,Guinness,3
778,Enormous Tiger Tavern,Mil's Best Ice,3.5
778,Enormous Tiger Tavern,Corona Light,3.5
778,Enormous Tiger Tavern,Icehouse,4.0
778,Enormous Tiger Tavern,Steel Reserve,4.0
778,Enormous Tiger Tavern,Coors Banquet,4.0
778,Enormous Tiger Tavern,Dos Equis,4.0
779,The Charming Lioness Inn,Busch,3
779,The Charming Lioness Inn,Natural Light,3
779,The Charming Lioness Inn,Modelo especial,3
779,The Charming Lioness Inn,Michelob Ultra,3.5
779,The Charming Lioness Inn,Miller Lite,3.5
779,The Charming Lioness Inn,Budweiser,3.5
779,The Charming Lioness Inn,Coors Light,4.0
779,The Charming Lioness Inn,Bud Light,4.0
779,The Charming Lioness Inn,Breakfast Stout,4.0
779,The Charming Lioness Inn,90 Minute IPA,4.0
780,The Educated Apple ,Very Hazy,3
780,The Educated Apple ,Guinness,3.5
780,The Educated Apple ,Mil's Best Ice,3.5
780,The Educated Apple ,Corona Light,3.5
780,The Educated Apple ,Icehouse,3.5
780,The Educated Apple ,Steel Reserve,3.5
780,The Educated Apple ,Coors Banquet,4.0
780,The Educated Apple ,Dos Equis,4.0
780,The Educated Apple ,Blue Moon,4.0
780,The Educated Apple ,Yuengling Lager,4.0
781,The Inquisitive Rose Inn,Kentucky Brunch Brand Stout,3
781,The Inquisitive Rose Inn,Marshmallow Handjee,3
781,The Inquisitive Rose Inn,Barrel-Aged Abraxas,3.5
781,The Inquisitive Rose Inn,King Julius,3.5
781,The Inquisitive Rose Inn,Heady Topper,4.0
781,The Inquisitive Rose Inn,Very Hazy,4.0
781,The Inquisitive Rose Inn,Guinness,4.0
781,The Inquisitive Rose Inn,Mil's Best Ice,4.0
781,The Inquisitive Rose Inn,Corona Light,4.0
781,The Inquisitive Rose Inn,Icehouse,4.0
782,The Groovy Pikachu Bar,Busch,3
782,The Groovy Pikachu Bar,Natural Light,3.5
782,The Groovy Pikachu Bar,Modelo especial,3.5
782,The Groovy Pikachu Bar,Michelob Ultra,4.0
782,The Groovy Pikachu Bar,Miller Lite,4.0
782,The Groovy Pikachu Bar,Budweiser,4.0
782,The Groovy Pikachu Bar,Coors Light,4.0
782,The Groovy Pikachu Bar,Bud Light,4.0
782,The Groovy Pikachu Bar,Breakfast Stout,4.0
782,The Groovy Pikachu Bar,90 Minute IPA,4.0
783,Sophisticated Bongo Inn,Mil's Best Ice,3
783,Sophisticated Bongo Inn,Corona Light,4.0
783,Sophisticated Bongo Inn,Icehouse,4.0
783,Sophisticated Bongo Inn,Steel Reserve,4.0
783,Sophisticated Bongo Inn,Coors Banquet,4.0
783,Sophisticated Bongo Inn,Dos Equis,4.0
783,Sophisticated Bongo Inn,Blue Moon,4.0
783,Sophisticated Bongo Inn,Yuengling Lager,4.0
783,Sophisticated Bongo Inn,Natural Ice,4.0
783,Sophisticated Bongo Inn,Pabst Blue Ribbon,4.0
784,The Acoustic Noodle ,Modelo especial,3
784,The Acoustic Noodle ,Michelob Ultra,3.5
784,The Acoustic Noodle ,Miller Lite,4.0
784,The Acoustic Noodle ,Budweiser,4.0
784,The Acoustic Noodle ,Coors Light,4.0
784,The Acoustic Noodle ,Bud Light,4.0
784,The Acoustic Noodle ,Breakfast Stout,4.0
784,The Acoustic Noodle ,90 Minute IPA,4.0
784,The Acoustic Noodle ,Sculpin IPA,4.0
784,The Acoustic Noodle ,KBS,4.0
785,Strong Tiger ,Budweiser,3.5
785,Strong Tiger ,Coors Light,4.0
785,Strong Tiger ,Bud Light,4.0
785,Strong Tiger ,Breakfast Stout,4.0
785,Strong Tiger ,90 Minute IPA,4.0
785,Strong Tiger ,Sculpin IPA,4.0
785,Strong Tiger ,KBS,4.0
785,Strong Tiger ,60 Minute IPA,4.0
785,Strong Tiger ,Lagunitas Sucks,4.0
785,Strong Tiger ,Arrogant Bastard Ale,4.0
786,The Long Lioness Inn,Coors Banquet,3
786,The Long Lioness Inn,Dos Equis,4.0
786,The Long Lioness Inn,Blue Moon,4.0
786,The Long Lioness Inn,Yuengling Lager,4.0
786,The Long Lioness Inn,Natural Ice,4.0
786,The Long Lioness Inn,Pabst Blue Ribbon,4.0
786,The Long Lioness Inn,Bud Ice,4.0
786,The Long Lioness Inn,Stella Artois,4.0
786,The Long Lioness Inn,Miller High Life,4.0
